Employee No.,Last Name,First Name,Worked Hours,Basic Salary,Hourly Rate,Gross Income,SSS Deduction,Philhealth Deduction,Pagibig Deduction,Withholding Tax,Covered Month,Covered Year,Benefits,Total Deductions,Take-Home pay
15,Romualdez,Fredrick ,150,53500,334.38,50157,1125,752.36,100,7523.55,March,2022,4500,9500.91,40656.09
15,Romualdez,Fredrick ,150,53500,334.38,50157,1125,752.36,100,7523.55,April,2022,4500,9500.91,40656.09
15,Romualdez,Fredrick ,150,53500,334.38,50157,1125,752.36,100,7523.55,May,2022,4500,9500.91,40656.09
15,Romualdez,Fredrick ,150,53500,334.38,50157,1125,752.36,100,7523.55,June,2022,4500,9500.91,40656.09
15,Romualdez,Fredrick ,150,53500,334.38,50157,1125,752.36,100,7523.55,July,2022,4500,9500.91,40656.09
15,Romualdez,Fredrick ,150,53500,334.38,50157,1125,752.36,100,7523.55,August,2022,4500,9500.91,40656.09
15,Romualdez,Fredrick ,150,53500,334.38,50157,1125,752.36,100,7523.55,September,2022,4500,9500.91,40656.09
15,Romualdez,Fredrick ,150,53500,334.38,50157,1125,752.36,100,7523.55,October,2022,4500,9500.91,40656.09
15,Romualdez,Fredrick ,150,53500,334.38,50157,1125,752.36,100,7523.55,November,2022,4500,9500.91,40656.09
15,Romualdez,Fredrick ,150,53500,334.38,50157,1125,752.36,100,7523.55,December,2022,4500,9500.91,40656.09
15,Romualdez,Fredrick ,150,53500,334.38,50157,1125,752.36,100,7523.55,January,2023,4500,9500.91,40656.09
15,Romualdez,Fredrick ,150,53500,334.38,50157,1125,752.36,100,7523.55,February,2023,4500,9500.91,40656.09
15,Romualdez,Fredrick ,150,53500,334.38,50157,1125,752.36,100,7523.55,March,2023,4500,9500.91,40656.09
15,Romualdez,Fredrick ,150,53500,334.38,50157,1125,752.36,100,7523.55,April,2023,4500,9500.91,40656.09
15,Romualdez,Fredrick ,150,53500,334.38,50157,1125,752.36,100,7523.55,May,2023,4500,9500.91,40656.09
15,Romualdez,Fredrick ,150,53500,334.38,50157,1125,752.36,100,7523.55,June,2023,4500,9500.91,40656.09
15,Romualdez,Fredrick ,150,53500,334.38,50157,1125,752.36,100,7523.55,July,2023,4500,9500.91,40656.09
15,Romualdez,Fredrick ,150,53500,334.38,50157,1125,752.36,100,7523.55,August,2023,4500,9500.91,40656.09
15,Romualdez,Fredrick ,150,53500,334.38,50157,1125,752.36,100,7523.55,September,2023,4500,9500.91,40656.09
15,Romualdez,Fredrick ,150,53500,334.38,50157,1125,752.36,100,7523.55,October,2023,4500,9500.91,40656.09
15,Romualdez,Fredrick ,150,53500,334.38,50157,1125,752.36,100,7523.55,November,2023,4500,9500.91,40656.09
15,Romualdez,Fredrick ,150,53500,334.38,50157,1125,752.36,100,7523.55,December,2023,4500,9500.91,40656.09
15,Romualdez,Fredrick ,150,53500,334.38,50157,1125,752.36,100,7523.55,January,2024,4500,9500.91,40656.09
15,Romualdez,Fredrick ,150,53500,334.38,50157,1125,752.36,100,7523.55,February,2024,4500,9500.91,40656.09
15,Romualdez,Fredrick ,150,53500,334.38,50157,1125,752.36,100,7523.55,March,2024,4500,9500.91,40656.09
15,Romualdez,Fredrick ,150,53500,334.38,50157,1125,752.36,100,7523.55,April,2024,4500,9500.91,40656.09
15,Romualdez,Fredrick ,150,53500,334.38,50157,1125,752.36,100,7523.55,May,2024,4500,9500.91,40656.09
15,Romualdez,Fredrick ,150,53500,334.38,50157,1125,752.36,100,7523.55,June,2024,4500,9500.91,40656.09
15,Romualdez,Fredrick ,150,53500,334.38,50157,1125,752.36,100,7523.55,July,2024,4500,9500.91,40656.09
15,Romualdez,Fredrick ,150,53500,334.38,50157,1125,752.36,100,7523.55,August,2024,4500,9500.91,40656.09
15,Romualdez,Fredrick ,150,53500,334.38,50157,1125,752.36,100,7523.55,September,2024,4500,9500.91,40656.09
15,Romualdez,Fredrick ,150,53500,334.38,50157,1125,752.36,100,7523.55,October,2024,4500,9500.91,40656.09
15,Romualdez,Fredrick ,150,53500,334.38,50157,1125,752.36,100,7523.55,November,2024,4500,9500.91,40656.09
15,Romualdez,Fredrick ,150,53500,334.38,50157,1125,752.36,100,7523.55,December,2024,4500,9500.91,40656.09
15,Romualdez,Fredrick ,150,53500,334.38,50157,1125,752.36,100,7523.55,January,2025,4500,9500.91,40656.09
15,Romualdez,Fredrick ,150,53500,334.38,50157,1125,752.36,100,7523.55,February,2025,4500,9500.91,40656.09
15,Romualdez,Fredrick ,150,53500,334.38,50157,1125,752.36,100,7523.55,March,2025,4500,9500.91,40656.09
16,Mata,Christian,154,42975,268.59,41362.86,1125,620.44,100,6204.43,January,2021,4500,8049.87,33312.99
16,Mata,Christian,154,42975,268.59,41362.86,1125,620.44,100,6204.43,February,2021,4500,8049.87,33312.99
16,Mata,Christian,154,42975,268.59,41362.86,1125,620.44,100,6204.43,March,2021,4500,8049.87,33312.99
16,Mata,Christian,154,42975,268.59,41362.86,1125,620.44,100,6204.43,April,2021,4500,8049.87,33312.99
16,Mata,Christian,154,42975,268.59,41362.86,1125,620.44,100,6204.43,May,2021,4500,8049.87,33312.99
16,Mata,Christian,154,42975,268.59,41362.86,1125,620.44,100,6204.43,June,2021,4500,8049.87,33312.99
16,Mata,Christian,154,42975,268.59,41362.86,1125,620.44,100,6204.43,July,2021,4500,8049.87,33312.99
16,Mata,Christian,154,42975,268.59,41362.86,1125,620.44,100,6204.43,August,2021,4500,8049.87,33312.99
16,Mata,Christian,154,42975,268.59,41362.86,1125,620.44,100,6204.43,September,2021,4500,8049.87,33312.99
16,Mata,Christian,154,42975,268.59,41362.86,1125,620.44,100,6204.43,October,2021,4500,8049.87,33312.99
16,Mata,Christian,154,42975,268.59,41362.86,1125,620.44,100,6204.43,November,2021,4500,8049.87,33312.99
16,Mata,Christian,154,42975,268.59,41362.86,1125,620.44,100,6204.43,December,2021,4500,8049.87,33312.99
16,Mata,Christian,154,42975,268.59,41362.86,1125,620.44,100,6204.43,January,2022,4500,8049.87,33312.99
16,Mata,Christian,154,42975,268.59,41362.86,1125,620.44,100,6204.43,February,2022,4500,8049.87,33312.99
16,Mata,Christian,154,42975,268.59,41362.86,1125,620.44,100,6204.43,March,2022,4500,8049.87,33312.99
16,Mata,Christian,154,42975,268.59,41362.86,1125,620.44,100,6204.43,April,2022,4500,8049.87,33312.99
16,Mata,Christian,154,42975,268.59,41362.86,1125,620.44,100,6204.43,May,2022,4500,8049.87,33312.99
16,Mata,Christian,154,42975,268.59,41362.86,1125,620.44,100,6204.43,June,2022,4500,8049.87,33312.99
16,Mata,Christian,154,42975,268.59,41362.86,1125,620.44,100,6204.43,July,2022,4500,8049.87,33312.99
16,Mata,Christian,154,42975,268.59,41362.86,1125,620.44,100,6204.43,August,2022,4500,8049.87,33312.99
16,Mata,Christian,154,42975,268.59,41362.86,1125,620.44,100,6204.43,September,2022,4500,8049.87,33312.99
16,Mata,Christian,154,42975,268.59,41362.86,1125,620.44,100,6204.43,October,2022,4500,8049.87,33312.99
16,Mata,Christian,154,42975,268.59,41362.86,1125,620.44,100,6204.43,November,2022,4500,8049.87,33312.99
16,Mata,Christian,154,42975,268.59,41362.86,1125,620.44,100,6204.43,December,2022,4500,8049.87,33312.99
16,Mata,Christian,154,42975,268.59,41362.86,1125,620.44,100,6204.43,January,2023,4500,8049.87,33312.99
16,Mata,Christian,154,42975,268.59,41362.86,1125,620.44,100,6204.43,February,2023,4500,8049.87,33312.99
16,Mata,Christian,154,42975,268.59,41362.86,1125,620.44,100,6204.43,March,2023,4500,8049.87,33312.99
16,Mata,Christian,154,42975,268.59,41362.86,1125,620.44,100,6204.43,April,2023,4500,8049.87,33312.99
16,Mata,Christian,154,42975,268.59,41362.86,1125,620.44,100,6204.43,May,2023,4500,8049.87,33312.99
16,Mata,Christian,154,42975,268.59,41362.86,1125,620.44,100,6204.43,June,2023,4500,8049.87,33312.99
16,Mata,Christian,154,42975,268.59,41362.86,1125,620.44,100,6204.43,July,2023,4500,8049.87,33312.99
16,Mata,Christian,154,42975,268.59,41362.86,1125,620.44,100,6204.43,August,2023,4500,8049.87,33312.99
16,Mata,Christian,154,42975,268.59,41362.86,1125,620.44,100,6204.43,September,2023,4500,8049.87,33312.99
16,Mata,Christian,154,42975,268.59,41362.86,1125,620.44,100,6204.43,October,2023,4500,8049.87,33312.99
16,Mata,Christian,154,42975,268.59,41362.86,1125,620.44,100,6204.43,November,2023,4500,8049.87,33312.99
16,Mata,Christian,154,42975,268.59,41362.86,1125,620.44,100,6204.43,December,2023,4500,8049.87,33312.99
16,Mata,Christian,154,42975,268.59,41362.86,1125,620.44,100,6204.43,January,2024,4500,8049.87,33312.99
16,Mata,Christian,154,42975,268.59,41362.86,1125,620.44,100,6204.43,February,2024,4500,8049.87,33312.99
16,Mata,Christian,154,42975,268.59,41362.86,1125,620.44,100,6204.43,March,2024,4500,8049.87,33312.99
16,Mata,Christian,154,42975,268.59,41362.86,1125,620.44,100,6204.43,April,2024,4500,8049.87,33312.99
16,Mata,Christian,154,42975,268.59,41362.86,1125,620.44,100,6204.43,May,2024,4500,8049.87,33312.99
16,Mata,Christian,154,42975,268.59,41362.86,1125,620.44,100,6204.43,June,2024,4500,8049.87,33312.99
16,Mata,Christian,154,42975,268.59,41362.86,1125,620.44,100,6204.43,July,2024,4500,8049.87,33312.99
16,Mata,Christian,154,42975,268.59,41362.86,1125,620.44,100,6204.43,August,2024,4500,8049.87,33312.99
16,Mata,Christian,154,42975,268.59,41362.86,1125,620.44,100,6204.43,September,2024,4500,8049.87,33312.99
16,Mata,Christian,154,42975,268.59,41362.86,1125,620.44,100,6204.43,October,2024,4500,8049.87,33312.99
16,Mata,Christian,154,42975,268.59,41362.86,1125,620.44,100,6204.43,November,2024,4500,8049.87,33312.99
16,Mata,Christian,154,42975,268.59,41362.86,1125,620.44,100,6204.43,December,2024,4500,8049.87,33312.99
16,Mata,Christian,154,42975,268.59,41362.86,1125,620.44,100,6204.43,January,2025,4500,8049.87,33312.99
16,Mata,Christian,154,42975,268.59,41362.86,1125,620.44,100,6204.43,February,2025,4500,8049.87,33312.99
16,Mata,Christian,154,42975,268.59,41362.86,1125,620.44,100,6204.43,March,2025,4500,8049.87,33312.99
17,De Leon,Selena ,158,41850,261.56,41326.48,1125,619.9,100,6198.97,January,2021,4500,8043.87,33282.61
17,De Leon,Selena ,158,41850,261.56,41326.48,1125,619.9,100,6198.97,February,2021,4500,8043.87,33282.61
17,De Leon,Selena ,158,41850,261.56,41326.48,1125,619.9,100,6198.97,March,2021,4500,8043.87,33282.61
17,De Leon,Selena ,158,41850,261.56,41326.48,1125,619.9,100,6198.97,April,2021,4500,8043.87,33282.61
17,De Leon,Selena ,158,41850,261.56,41326.48,1125,619.9,100,6198.97,May,2021,4500,8043.87,33282.61
17,De Leon,Selena ,158,41850,261.56,41326.48,1125,619.9,100,6198.97,June,2021,4500,8043.87,33282.61
17,De Leon,Selena ,158,41850,261.56,41326.48,1125,619.9,100,6198.97,July,2021,4500,8043.87,33282.61
17,De Leon,Selena ,158,41850,261.56,41326.48,1125,619.9,100,6198.97,August,2021,4500,8043.87,33282.61
17,De Leon,Selena ,158,41850,261.56,41326.48,1125,619.9,100,6198.97,September,2021,4500,8043.87,33282.61
17,De Leon,Selena ,158,41850,261.56,41326.48,1125,619.9,100,6198.97,October,2021,4500,8043.87,33282.61
17,De Leon,Selena ,158,41850,261.56,41326.48,1125,619.9,100,6198.97,November,2021,4500,8043.87,33282.61
17,De Leon,Selena ,158,41850,261.56,41326.48,1125,619.9,100,6198.97,December,2021,4500,8043.87,33282.61
17,De Leon,Selena ,158,41850,261.56,41326.48,1125,619.9,100,6198.97,January,2022,4500,8043.87,33282.61
17,De Leon,Selena ,158,41850,261.56,41326.48,1125,619.9,100,6198.97,February,2022,4500,8043.87,33282.61
17,De Leon,Selena ,158,41850,261.56,41326.48,1125,619.9,100,6198.97,March,2022,4500,8043.87,33282.61
17,De Leon,Selena ,158,41850,261.56,41326.48,1125,619.9,100,6198.97,April,2022,4500,8043.87,33282.61
17,De Leon,Selena ,158,41850,261.56,41326.48,1125,619.9,100,6198.97,May,2022,4500,8043.87,33282.61
17,De Leon,Selena ,158,41850,261.56,41326.48,1125,619.9,100,6198.97,June,2022,4500,8043.87,33282.61
17,De Leon,Selena ,158,41850,261.56,41326.48,1125,619.9,100,6198.97,July,2022,4500,8043.87,33282.61
17,De Leon,Selena ,158,41850,261.56,41326.48,1125,619.9,100,6198.97,August,2022,4500,8043.87,33282.61
17,De Leon,Selena ,158,41850,261.56,41326.48,1125,619.9,100,6198.97,September,2022,4500,8043.87,33282.61
17,De Leon,Selena ,158,41850,261.56,41326.48,1125,619.9,100,6198.97,October,2022,4500,8043.87,33282.61
17,De Leon,Selena ,158,41850,261.56,41326.48,1125,619.9,100,6198.97,November,2022,4500,8043.87,33282.61
17,De Leon,Selena ,158,41850,261.56,41326.48,1125,619.9,100,6198.97,December,2022,4500,8043.87,33282.61
17,De Leon,Selena ,158,41850,261.56,41326.48,1125,619.9,100,6198.97,January,2023,4500,8043.87,33282.61
17,De Leon,Selena ,158,41850,261.56,41326.48,1125,619.9,100,6198.97,February,2023,4500,8043.87,33282.61
17,De Leon,Selena ,158,41850,261.56,41326.48,1125,619.9,100,6198.97,March,2023,4500,8043.87,33282.61
17,De Leon,Selena ,158,41850,261.56,41326.48,1125,619.9,100,6198.97,April,2023,4500,8043.87,33282.61
17,De Leon,Selena ,158,41850,261.56,41326.48,1125,619.9,100,6198.97,May,2023,4500,8043.87,33282.61
17,De Leon,Selena ,158,41850,261.56,41326.48,1125,619.9,100,6198.97,June,2023,4500,8043.87,33282.61
17,De Leon,Selena ,158,41850,261.56,41326.48,1125,619.9,100,6198.97,July,2023,4500,8043.87,33282.61
17,De Leon,Selena ,158,41850,261.56,41326.48,1125,619.9,100,6198.97,August,2023,4500,8043.87,33282.61
17,De Leon,Selena ,158,41850,261.56,41326.48,1125,619.9,100,6198.97,September,2023,4500,8043.87,33282.61
17,De Leon,Selena ,158,41850,261.56,41326.48,1125,619.9,100,6198.97,October,2023,4500,8043.87,33282.61
17,De Leon,Selena ,158,41850,261.56,41326.48,1125,619.9,100,6198.97,November,2023,4500,8043.87,33282.61
17,De Leon,Selena ,158,41850,261.56,41326.48,1125,619.9,100,6198.97,December,2023,4500,8043.87,33282.61
17,De Leon,Selena ,158,41850,261.56,41326.48,1125,619.9,100,6198.97,January,2024,4500,8043.87,33282.61
17,De Leon,Selena ,158,41850,261.56,41326.48,1125,619.9,100,6198.97,February,2024,4500,8043.87,33282.61
17,De Leon,Selena ,158,41850,261.56,41326.48,1125,619.9,100,6198.97,March,2024,4500,8043.87,33282.61
17,De Leon,Selena ,158,41850,261.56,41326.48,1125,619.9,100,6198.97,April,2024,4500,8043.87,33282.61
17,De Leon,Selena ,158,41850,261.56,41326.48,1125,619.9,100,6198.97,May,2024,4500,8043.87,33282.61
17,De Leon,Selena ,158,41850,261.56,41326.48,1125,619.9,100,6198.97,June,2024,4500,8043.87,33282.61
17,De Leon,Selena ,158,41850,261.56,41326.48,1125,619.9,100,6198.97,July,2024,4500,8043.87,33282.61
17,De Leon,Selena ,158,41850,261.56,41326.48,1125,619.9,100,6198.97,August,2024,4500,8043.87,33282.61
17,De Leon,Selena ,158,41850,261.56,41326.48,1125,619.9,100,6198.97,September,2024,4500,8043.87,33282.61
17,De Leon,Selena ,158,41850,261.56,41326.48,1125,619.9,100,6198.97,October,2024,4500,8043.87,33282.61
17,De Leon,Selena ,158,41850,261.56,41326.48,1125,619.9,100,6198.97,November,2024,4500,8043.87,33282.61
17,De Leon,Selena ,158,41850,261.56,41326.48,1125,619.9,100,6198.97,December,2024,4500,8043.87,33282.61
17,De Leon,Selena ,158,41850,261.56,41326.48,1125,619.9,100,6198.97,January,2025,4500,8043.87,33282.61
17,De Leon,Selena ,158,41850,261.56,41326.48,1125,619.9,100,6198.97,February,2025,4500,8043.87,33282.61
17,De Leon,Selena ,158,41850,261.56,41326.48,1125,619.9,100,6198.97,March,2025,4500,8043.87,33282.61
18,San Jose,Allison ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,January,2021,4500,4983.78,17796.66
18,San Jose,Allison ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,February,2021,4500,4983.78,17796.66
18,San Jose,Allison ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,March,2021,4500,4983.78,17796.66
18,San Jose,Allison ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,April,2021,4500,4983.78,17796.66
18,San Jose,Allison ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,May,2021,4500,4983.78,17796.66
18,San Jose,Allison ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,June,2021,4500,4983.78,17796.66
18,San Jose,Allison ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,July,2021,4500,4983.78,17796.66
18,San Jose,Allison ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,August,2021,4500,4983.78,17796.66
18,San Jose,Allison ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,September,2021,4500,4983.78,17796.66
18,San Jose,Allison ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,October,2021,4500,4983.78,17796.66
18,San Jose,Allison ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,November,2021,4500,4983.78,17796.66
18,San Jose,Allison ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,December,2021,4500,4983.78,17796.66
18,San Jose,Allison ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,January,2022,4500,4983.78,17796.66
18,San Jose,Allison ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,February,2022,4500,4983.78,17796.66
18,San Jose,Allison ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,March,2022,4500,4983.78,17796.66
18,San Jose,Allison ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,April,2022,4500,4983.78,17796.66
18,San Jose,Allison ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,May,2022,4500,4983.78,17796.66
18,San Jose,Allison ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,June,2022,4500,4983.78,17796.66
18,San Jose,Allison ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,July,2022,4500,4983.78,17796.66
18,San Jose,Allison ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,August,2022,4500,4983.78,17796.66
18,San Jose,Allison ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,September,2022,4500,4983.78,17796.66
18,San Jose,Allison ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,October,2022,4500,4983.78,17796.66
18,San Jose,Allison ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,November,2022,4500,4983.78,17796.66
18,San Jose,Allison ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,December,2022,4500,4983.78,17796.66
18,San Jose,Allison ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,January,2023,4500,4983.78,17796.66
18,San Jose,Allison ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,February,2023,4500,4983.78,17796.66
18,San Jose,Allison ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,March,2023,4500,4983.78,17796.66
18,San Jose,Allison ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,April,2023,4500,4983.78,17796.66
18,San Jose,Allison ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,May,2023,4500,4983.78,17796.66
18,San Jose,Allison ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,June,2023,4500,4983.78,17796.66
18,San Jose,Allison ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,July,2023,4500,4983.78,17796.66
18,San Jose,Allison ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,August,2023,4500,4983.78,17796.66
18,San Jose,Allison ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,September,2023,4500,4983.78,17796.66
18,San Jose,Allison ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,October,2023,4500,4983.78,17796.66
18,San Jose,Allison ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,November,2023,4500,4983.78,17796.66
18,San Jose,Allison ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,December,2023,4500,4983.78,17796.66
18,San Jose,Allison ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,January,2024,4500,4983.78,17796.66
18,San Jose,Allison ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,February,2024,4500,4983.78,17796.66
18,San Jose,Allison ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,March,2024,4500,4983.78,17796.66
18,San Jose,Allison ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,April,2024,4500,4983.78,17796.66
18,San Jose,Allison ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,May,2024,4500,4983.78,17796.66
18,San Jose,Allison ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,June,2024,4500,4983.78,17796.66
18,San Jose,Allison ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,July,2024,4500,4983.78,17796.66
18,San Jose,Allison ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,August,2024,4500,4983.78,17796.66
18,San Jose,Allison ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,September,2024,4500,4983.78,17796.66
18,San Jose,Allison ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,October,2024,4500,4983.78,17796.66
18,San Jose,Allison ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,November,2024,4500,4983.78,17796.66
18,San Jose,Allison ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,December,2024,4500,4983.78,17796.66
18,San Jose,Allison ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,January,2025,4500,4983.78,17796.66
18,San Jose,Allison ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,February,2025,4500,4983.78,17796.66
18,San Jose,Allison ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,March,2025,4500,4983.78,17796.66
19,Rosario,Cydney ,166,22500,140.62,23342.92,1125,350.14,100,3501.44,January,2021,4500,5076.58,18266.34
19,Rosario,Cydney ,166,22500,140.62,23342.92,1125,350.14,100,3501.44,February,2021,4500,5076.58,18266.34
19,Rosario,Cydney ,166,22500,140.62,23342.92,1125,350.14,100,3501.44,March,2021,4500,5076.58,18266.34
19,Rosario,Cydney ,166,22500,140.62,23342.92,1125,350.14,100,3501.44,April,2021,4500,5076.58,18266.34
19,Rosario,Cydney ,166,22500,140.62,23342.92,1125,350.14,100,3501.44,May,2021,4500,5076.58,18266.34
19,Rosario,Cydney ,166,22500,140.62,23342.92,1125,350.14,100,3501.44,June,2021,4500,5076.58,18266.34
19,Rosario,Cydney ,166,22500,140.62,23342.92,1125,350.14,100,3501.44,July,2021,4500,5076.58,18266.34
19,Rosario,Cydney ,166,22500,140.62,23342.92,1125,350.14,100,3501.44,August,2021,4500,5076.58,18266.34
19,Rosario,Cydney ,166,22500,140.62,23342.92,1125,350.14,100,3501.44,September,2021,4500,5076.58,18266.34
19,Rosario,Cydney ,166,22500,140.62,23342.92,1125,350.14,100,3501.44,October,2021,4500,5076.58,18266.34
19,Rosario,Cydney ,166,22500,140.62,23342.92,1125,350.14,100,3501.44,November,2021,4500,5076.58,18266.34
19,Rosario,Cydney ,166,22500,140.62,23342.92,1125,350.14,100,3501.44,December,2021,4500,5076.58,18266.34
19,Rosario,Cydney ,166,22500,140.62,23342.92,1125,350.14,100,3501.44,January,2022,4500,5076.58,18266.34
19,Rosario,Cydney ,166,22500,140.62,23342.92,1125,350.14,100,3501.44,February,2022,4500,5076.58,18266.34
19,Rosario,Cydney ,166,22500,140.62,23342.92,1125,350.14,100,3501.44,March,2022,4500,5076.58,18266.34
19,Rosario,Cydney ,166,22500,140.62,23342.92,1125,350.14,100,3501.44,April,2022,4500,5076.58,18266.34
19,Rosario,Cydney ,166,22500,140.62,23342.92,1125,350.14,100,3501.44,May,2022,4500,5076.58,18266.34
19,Rosario,Cydney ,166,22500,140.62,23342.92,1125,350.14,100,3501.44,June,2022,4500,5076.58,18266.34
19,Rosario,Cydney ,166,22500,140.62,23342.92,1125,350.14,100,3501.44,July,2022,4500,5076.58,18266.34
19,Rosario,Cydney ,166,22500,140.62,23342.92,1125,350.14,100,3501.44,August,2022,4500,5076.58,18266.34
19,Rosario,Cydney ,166,22500,140.62,23342.92,1125,350.14,100,3501.44,September,2022,4500,5076.58,18266.34
19,Rosario,Cydney ,166,22500,140.62,23342.92,1125,350.14,100,3501.44,October,2022,4500,5076.58,18266.34
19,Rosario,Cydney ,166,22500,140.62,23342.92,1125,350.14,100,3501.44,November,2022,4500,5076.58,18266.34
19,Rosario,Cydney ,166,22500,140.62,23342.92,1125,350.14,100,3501.44,December,2022,4500,5076.58,18266.34
19,Rosario,Cydney ,166,22500,140.62,23342.92,1125,350.14,100,3501.44,January,2023,4500,5076.58,18266.34
19,Rosario,Cydney ,166,22500,140.62,23342.92,1125,350.14,100,3501.44,February,2023,4500,5076.58,18266.34
19,Rosario,Cydney ,166,22500,140.62,23342.92,1125,350.14,100,3501.44,March,2023,4500,5076.58,18266.34
19,Rosario,Cydney ,166,22500,140.62,23342.92,1125,350.14,100,3501.44,April,2023,4500,5076.58,18266.34
19,Rosario,Cydney ,166,22500,140.62,23342.92,1125,350.14,100,3501.44,May,2023,4500,5076.58,18266.34
19,Rosario,Cydney ,166,22500,140.62,23342.92,1125,350.14,100,3501.44,June,2023,4500,5076.58,18266.34
19,Rosario,Cydney ,166,22500,140.62,23342.92,1125,350.14,100,3501.44,July,2023,4500,5076.58,18266.34
19,Rosario,Cydney ,166,22500,140.62,23342.92,1125,350.14,100,3501.44,August,2023,4500,5076.58,18266.34
19,Rosario,Cydney ,166,22500,140.62,23342.92,1125,350.14,100,3501.44,September,2023,4500,5076.58,18266.34
19,Rosario,Cydney ,166,22500,140.62,23342.92,1125,350.14,100,3501.44,October,2023,4500,5076.58,18266.34
19,Rosario,Cydney ,166,22500,140.62,23342.92,1125,350.14,100,3501.44,November,2023,4500,5076.58,18266.34
19,Rosario,Cydney ,166,22500,140.62,23342.92,1125,350.14,100,3501.44,December,2023,4500,5076.58,18266.34
19,Rosario,Cydney ,166,22500,140.62,23342.92,1125,350.14,100,3501.44,January,2024,4500,5076.58,18266.34
19,Rosario,Cydney ,166,22500,140.62,23342.92,1125,350.14,100,3501.44,February,2024,4500,5076.58,18266.34
19,Rosario,Cydney ,166,22500,140.62,23342.92,1125,350.14,100,3501.44,March,2024,4500,5076.58,18266.34
19,Rosario,Cydney ,166,22500,140.62,23342.92,1125,350.14,100,3501.44,April,2024,4500,5076.58,18266.34
19,Rosario,Cydney ,166,22500,140.62,23342.92,1125,350.14,100,3501.44,May,2024,4500,5076.58,18266.34
19,Rosario,Cydney ,166,22500,140.62,23342.92,1125,350.14,100,3501.44,June,2024,4500,5076.58,18266.34
19,Rosario,Cydney ,166,22500,140.62,23342.92,1125,350.14,100,3501.44,July,2024,4500,5076.58,18266.34
19,Rosario,Cydney ,166,22500,140.62,23342.92,1125,350.14,100,3501.44,August,2024,4500,5076.58,18266.34
19,Rosario,Cydney ,166,22500,140.62,23342.92,1125,350.14,100,3501.44,September,2024,4500,5076.58,18266.34
19,Rosario,Cydney ,166,22500,140.62,23342.92,1125,350.14,100,3501.44,October,2024,4500,5076.58,18266.34
19,Rosario,Cydney ,166,22500,140.62,23342.92,1125,350.14,100,3501.44,November,2024,4500,5076.58,18266.34
19,Rosario,Cydney ,166,22500,140.62,23342.92,1125,350.14,100,3501.44,December,2024,4500,5076.58,18266.34
19,Rosario,Cydney ,166,22500,140.62,23342.92,1125,350.14,100,3501.44,January,2025,4500,5076.58,18266.34
